Disease,SymptomIndex,Symptom
pneumonia,Symptom_5,breathlessness
pneumonia,Symptom_5,breathlessness
pneumonia,Symptom_5,sweating
pneumonia,Symptom_5,sweating
pneumonia,Symptom_5,sweating
pneumonia,Symptom_5,sweating
pneumonia,Symptom_5,sweating
pneumonia,Symptom_5,breathlessness
pneumonia,Symptom_5,breathlessness
dimorphic hemmorhoids(piles),Symptom_5,irritation_in_anus
dimorphic hemmorhoids(piles),Symptom_5,irritation_in_anus
dimorphic hemmorhoids(piles),Symptom_5,irritation_in_anus
dimorphic hemmorhoids(piles),Symptom_5,irritation_in_anus
dimorphic hemmorhoids(piles),Symptom_5,irritation_in_anus
varicose veins,Symptom_5,swollen_legs
varicose veins,Symptom_5,swollen_legs
varicose veins,Symptom_5,swollen_blood_vessels
varicose veins,Symptom_5,swollen_blood_vessels
varicose veins,Symptom_5,swollen_blood_vessels
varicose veins,Symptom_5,swollen_blood_vessels
varicose veins,Symptom_5,swollen_blood_vessels
varicose veins,Symptom_5,swollen_legs
varicose veins,Symptom_5,swollen_legs
varicose veins,Symptom_5,swollen_legs
hypothyroidism,Symptom_5,lethargy
hypothyroidism,Symptom_5,lethargy
hypothyroidism,Symptom_5,dizziness
hypothyroidism,Symptom_5,dizziness
hypothyroidism,Symptom_5,dizziness
hypothyroidism,Symptom_5,dizziness
hypothyroidism,Symptom_5,dizziness
hypothyroidism,Symptom_5,dizziness
hypothyroidism,Symptom_5,lethargy
hypothyroidism,Symptom_5,lethargy
hyperthyroidism,Symptom_5,sweating
hyperthyroidism,Symptom_5,sweating
hyperthyroidism,Symptom_5,diarrhoea
hyperthyroidism,Symptom_5,diarrhoea
hyperthyroidism,Symptom_5,diarrhoea
hyperthyroidism,Symptom_5,diarrhoea
hyperthyroidism,Symptom_5,diarrhoea
hyperthyroidism,Symptom_5,sweating
hyperthyroidism,Symptom_5,sweating
hyperthyroidism,Symptom_5,sweating
hypoglycemia,Symptom_5,headache
hypoglycemia,Symptom_5,headache
hypoglycemia,Symptom_5,headache
hypoglycemia,Symptom_5,nausea
hypoglycemia,Symptom_5,nausea
hypoglycemia,Symptom_5,nausea
hypoglycemia,Symptom_5,nausea
hypoglycemia,Symptom_5,nausea
hypoglycemia,Symptom_5,headache
hypoglycemia,Symptom_5,headache
osteoarthristis,Symptom_5,swelling_joints
osteoarthristis,Symptom_5,swelling_joints
osteoarthristis,Symptom_5,painful_walking
osteoarthristis,Symptom_5,painful_walking
osteoarthristis,Symptom_5,painful_walking
osteoarthristis,Symptom_5,painful_walking
osteoarthristis,Symptom_5,painful_walking
osteoarthristis,Symptom_5,swelling_joints
osteoarthristis,Symptom_5,swelling_joints
osteoarthristis,Symptom_5,swelling_joints
arthritis,Symptom_5,painful_walking
arthritis,Symptom_5,painful_walking
arthritis,Symptom_5,painful_walking
arthritis,Symptom_5,painful_walking
arthritis,Symptom_5,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_5,loss_of_balance
(vertigo) paroymsal  positional vertigo,Symptom_5,loss_of_balance
(vertigo) paroymsal  positional vertigo,Symptom_5,unsteadiness
(vertigo) paroymsal  positional vertigo,Symptom_5,unsteadiness
(vertigo) paroymsal  positional vertigo,Symptom_5,unsteadiness
(vertigo) paroymsal  positional vertigo,Symptom_5,unsteadiness
(vertigo) paroymsal  positional vertigo,Symptom_5,unsteadiness
(vertigo) paroymsal  positional vertigo,Symptom_5,loss_of_balance
(vertigo) paroymsal  positional vertigo,Symptom_5,loss_of_balance
(vertigo) paroymsal  positional vertigo,Symptom_5,unsteadiness
psoriasis,Symptom_5,small_dents_in_nails
psoriasis,Symptom_5,small_dents_in_nails
psoriasis,Symptom_5,inflammatory_nails
psoriasis,Symptom_5,inflammatory_nails
psoriasis,Symptom_5,inflammatory_nails
psoriasis,Symptom_5,inflammatory_nails
psoriasis,Symptom_5,inflammatory_nails
psoriasis,Symptom_5,small_dents_in_nails
psoriasis,Symptom_5,small_dents_in_nails
psoriasis,Symptom_5,small_dents_in_nails
impetigo,Symptom_5,yellow_crust_ooze
impetigo,Symptom_5,yellow_crust_ooze
impetigo,Symptom_5,yellow_crust_ooze
gerd,Symptom_5,cough
gerd,Symptom_5,chest_pain
gerd,Symptom_5,chest_pain
gerd,Symptom_5,chest_pain
gerd,Symptom_5,chest_pain
gerd,Symptom_5,cough
gerd,Symptom_5,chest_pain
gerd,Symptom_5,chest_pain
gerd,Symptom_5,chest_pain
gerd,Symptom_5,chest_pain
chronic cholestasis,Symptom_5,loss_of_appetite
chronic cholestasis,Symptom_5,abdominal_pain
chronic cholestasis,Symptom_5,abdominal_pain
chronic cholestasis,Symptom_5,abdominal_pain
chronic cholestasis,Symptom_5,abdominal_pain
chronic cholestasis,Symptom_5,abdominal_pain
chronic cholestasis,Symptom_5,loss_of_appetite
chronic cholestasis,Symptom_5,loss_of_appetite
chronic cholestasis,Symptom_5,loss_of_appetite
chronic cholestasis,Symptom_5,loss_of_appetite
drug reaction,Symptom_5,spotting_ urination
peptic ulcer diseae,Symptom_5,internal_itching
peptic ulcer diseae,Symptom_5,internal_itching
peptic ulcer diseae,Symptom_5,internal_itching
peptic ulcer diseae,Symptom_5,internal_itching
peptic ulcer diseae,Symptom_5,internal_itching
peptic ulcer diseae,Symptom_5,internal_itching
peptic ulcer diseae,Symptom_5,internal_itching
peptic ulcer diseae,Symptom_5,passage_of_gases
peptic ulcer diseae,Symptom_5,passage_of_gases
peptic ulcer diseae,Symptom_5,passage_of_gases
diabetes,Symptom_5,irregular_sugar_level
diabetes,Symptom_5,irregular_sugar_level
diabetes,Symptom_5,blurred_and_distorted_vision
diabetes,Symptom_5,blurred_and_distorted_vision
diabetes,Symptom_5,blurred_and_distorted_vision
diabetes,Symptom_5,blurred_and_distorted_vision
diabetes,Symptom_5,blurred_and_distorted_vision
diabetes,Symptom_5,irregular_sugar_level
diabetes,Symptom_5,irregular_sugar_level
diabetes,Symptom_5,irregular_sugar_level
bronchial asthma,Symptom_5,family_history
bronchial asthma,Symptom_5,mucoid_sputum
bronchial asthma,Symptom_5,mucoid_sputum
bronchial asthma,Symptom_5,mucoid_sputum
bronchial asthma,Symptom_5,mucoid_sputum
bronchial asthma,Symptom_5,mucoid_sputum
bronchial asthma,Symptom_5,family_history
bronchial asthma,Symptom_5,family_history
bronchial asthma,Symptom_5,mucoid_sputum
bronchial asthma,Symptom_5,mucoid_sputum
hypertension,Symptom_5,lack_of_concentration
hypertension,Symptom_5,lack_of_concentration
migraine,Symptom_5,excessive_hunger
migraine,Symptom_5,stiff_neck
migraine,Symptom_5,stiff_neck
migraine,Symptom_5,stiff_neck
migraine,Symptom_5,stiff_neck
migraine,Symptom_5,stiff_neck
migraine,Symptom_5,excessive_hunger
migraine,Symptom_5,excessive_hunger
migraine,Symptom_5,excessive_hunger
migraine,Symptom_5,excessive_hunger
cervical spondylosis,Symptom_5,loss_of_balance
cervical spondylosis,Symptom_5,loss_of_balance
cervical spondylosis,Symptom_5,loss_of_balance
jaundice,Symptom_5,high_fever
jaundice,Symptom_5,high_fever
jaundice,Symptom_5,yellowish_skin
jaundice,Symptom_5,yellowish_skin
jaundice,Symptom_5,yellowish_skin
jaundice,Symptom_5,yellowish_skin
jaundice,Symptom_5,yellowish_skin
jaundice,Symptom_5,high_fever
jaundice,Symptom_5,high_fever
jaundice,Symptom_5,high_fever
malaria,Symptom_5,headache
malaria,Symptom_5,headache
malaria,Symptom_5,headache
malaria,Symptom_5,nausea
malaria,Symptom_5,nausea
malaria,Symptom_5,nausea
malaria,Symptom_5,nausea
malaria,Symptom_5,nausea
malaria,Symptom_5,headache
malaria,Symptom_5,headache
chicken pox,Symptom_5,high_fever
chicken pox,Symptom_5,headache
chicken pox,Symptom_5,headache
chicken pox,Symptom_5,headache
chicken pox,Symptom_5,headache
chicken pox,Symptom_5,headache
chicken pox,Symptom_5,high_fever
chicken pox,Symptom_5,high_fever
chicken pox,Symptom_5,high_fever
chicken pox,Symptom_5,high_fever
dengue,Symptom_5,fatigue
dengue,Symptom_5,fatigue
dengue,Symptom_5,fatigue
dengue,Symptom_5,fatigue
dengue,Symptom_5,high_fever
dengue,Symptom_5,high_fever
dengue,Symptom_5,high_fever
dengue,Symptom_5,high_fever
dengue,Symptom_5,high_fever
dengue,Symptom_5,fatigue
typhoid,Symptom_5,nausea
typhoid,Symptom_5,headache
typhoid,Symptom_5,headache
typhoid,Symptom_5,headache
typhoid,Symptom_5,headache
typhoid,Symptom_5,headache
typhoid,Symptom_5,headache
typhoid,Symptom_5,headache
typhoid,Symptom_5,headache
typhoid,Symptom_5,nausea
hepatitis a,Symptom_5,nausea
hepatitis a,Symptom_5,nausea
hepatitis a,Symptom_5,loss_of_appetite
hepatitis a,Symptom_5,loss_of_appetite
hepatitis a,Symptom_5,loss_of_appetite
hepatitis a,Symptom_5,loss_of_appetite
hepatitis a,Symptom_5,loss_of_appetite
hepatitis a,Symptom_5,nausea
hepatitis a,Symptom_5,nausea
hepatitis a,Symptom_5,nausea
hepatitis b,Symptom_5,dark_urine
hepatitis b,Symptom_5,dark_urine
hepatitis b,Symptom_5,loss_of_appetite
hepatitis b,Symptom_5,loss_of_appetite
hepatitis b,Symptom_5,loss_of_appetite
hepatitis b,Symptom_5,loss_of_appetite
hepatitis b,Symptom_5,loss_of_appetite
hepatitis b,Symptom_5,dark_urine
hepatitis b,Symptom_5,dark_urine
hepatitis b,Symptom_5,dark_urine
hepatitis c,Symptom_5,family_history
hepatitis c,Symptom_5,yellowing_of_eyes
hepatitis c,Symptom_5,family_history
hepatitis c,Symptom_5,family_history
hepatitis c,Symptom_5,family_history
hepatitis c,Symptom_5,family_history
hepatitis c,Symptom_5,family_history
hepatitis c,Symptom_5,yellowing_of_eyes
hepatitis c,Symptom_5,yellowing_of_eyes
hepatitis c,Symptom_5,yellowing_of_eyes
hepatitis d,Symptom_5,dark_urine
hepatitis d,Symptom_5,nausea
hepatitis d,Symptom_5,nausea
hepatitis d,Symptom_5,nausea
hepatitis d,Symptom_5,nausea
hepatitis d,Symptom_5,nausea
hepatitis d,Symptom_5,dark_urine
hepatitis d,Symptom_5,dark_urine
hepatitis d,Symptom_5,dark_urine
hepatitis d,Symptom_5,dark_urine
hepatitis e,Symptom_5,yellowish_skin
hepatitis e,Symptom_5,yellowish_skin
hepatitis e,Symptom_5,yellowish_skin
hepatitis e,Symptom_5,dark_urine
hepatitis e,Symptom_5,dark_urine
hepatitis e,Symptom_5,dark_urine
hepatitis e,Symptom_5,dark_urine
hepatitis e,Symptom_5,dark_urine
hepatitis e,Symptom_5,yellowish_skin
hepatitis e,Symptom_5,yellowish_skin
alcoholic hepatitis,Symptom_5,distention_of_abdomen
alcoholic hepatitis,Symptom_5,distention_of_abdomen
alcoholic hepatitis,Symptom_5,history_of_alcohol_consumption
alcoholic hepatitis,Symptom_5,history_of_alcohol_consumption
alcoholic hepatitis,Symptom_5,history_of_alcohol_consumption
alcoholic hepatitis,Symptom_5,history_of_alcohol_consumption
alcoholic hepatitis,Symptom_5,history_of_alcohol_consumption
alcoholic hepatitis,Symptom_5,distention_of_abdomen
alcoholic hepatitis,Symptom_5,distention_of_abdomen
alcoholic hepatitis,Symptom_5,distention_of_abdomen
tuberculosis,Symptom_5,cough
tuberculosis,Symptom_5,cough
tuberculosis,Symptom_5,high_fever
tuberculosis,Symptom_5,high_fever
tuberculosis,Symptom_5,high_fever
tuberculosis,Symptom_5,high_fever
tuberculosis,Symptom_5,high_fever
tuberculosis,Symptom_5,cough
tuberculosis,Symptom_5,cough
tuberculosis,Symptom_5,cough
common cold,Symptom_5,high_fever
common cold,Symptom_5,high_fever
common cold,Symptom_5,headache
common cold,Symptom_5,headache
common cold,Symptom_5,headache
common cold,Symptom_5,headache
common cold,Symptom_5,headache
common cold,Symptom_5,high_fever
common cold,Symptom_5,high_fever
common cold,Symptom_5,high_fever
pneumonia,Symptom_5,breathlessness
pneumonia,Symptom_5,breathlessness
pneumonia,Symptom_5,breathlessness
pneumonia,Symptom_5,sweating
pneumonia,Symptom_5,sweating
pneumonia,Symptom_5,sweating
pneumonia,Symptom_5,sweating
pneumonia,Symptom_5,sweating
pneumonia,Symptom_5,breathlessness
pneumonia,Symptom_5,breathlessness
dimorphic hemmorhoids(piles),Symptom_5,irritation_in_anus
dimorphic hemmorhoids(piles),Symptom_5,irritation_in_anus
dimorphic hemmorhoids(piles),Symptom_5,irritation_in_anus
dimorphic hemmorhoids(piles),Symptom_5,irritation_in_anus
dimorphic hemmorhoids(piles),Symptom_5,irritation_in_anus
varicose veins,Symptom_5,swollen_legs
varicose veins,Symptom_5,swollen_legs
varicose veins,Symptom_5,swollen_blood_vessels
varicose veins,Symptom_5,swollen_blood_vessels
varicose veins,Symptom_5,swollen_blood_vessels
varicose veins,Symptom_5,swollen_blood_vessels
varicose veins,Symptom_5,swollen_blood_vessels
varicose veins,Symptom_5,swollen_legs
varicose veins,Symptom_5,swollen_legs
varicose veins,Symptom_5,swollen_legs
hypothyroidism,Symptom_5,lethargy
hypothyroidism,Symptom_5,lethargy
hypothyroidism,Symptom_5,dizziness
hypothyroidism,Symptom_5,dizziness
hypothyroidism,Symptom_5,dizziness
hypothyroidism,Symptom_5,dizziness
hypothyroidism,Symptom_5,dizziness
hypothyroidism,Symptom_5,dizziness
hypothyroidism,Symptom_5,lethargy
hypothyroidism,Symptom_5,lethargy
hyperthyroidism,Symptom_5,sweating
hyperthyroidism,Symptom_5,sweating
hyperthyroidism,Symptom_5,diarrhoea
hyperthyroidism,Symptom_5,diarrhoea
hyperthyroidism,Symptom_5,diarrhoea
hyperthyroidism,Symptom_5,diarrhoea
hyperthyroidism,Symptom_5,diarrhoea
hyperthyroidism,Symptom_5,sweating
hyperthyroidism,Symptom_5,sweating
hyperthyroidism,Symptom_5,sweating
hypoglycemia,Symptom_5,headache
hypoglycemia,Symptom_5,headache
hypoglycemia,Symptom_5,headache
hypoglycemia,Symptom_5,nausea
hypoglycemia,Symptom_5,nausea
hypoglycemia,Symptom_5,nausea
hypoglycemia,Symptom_5,nausea
hypoglycemia,Symptom_5,nausea
hypoglycemia,Symptom_5,headache
hypoglycemia,Symptom_5,headache
osteoarthristis,Symptom_5,swelling_joints
osteoarthristis,Symptom_5,swelling_joints
osteoarthristis,Symptom_5,painful_walking
osteoarthristis,Symptom_5,painful_walking
osteoarthristis,Symptom_5,painful_walking
osteoarthristis,Symptom_5,painful_walking
osteoarthristis,Symptom_5,painful_walking
osteoarthristis,Symptom_5,swelling_joints
osteoarthristis,Symptom_5,swelling_joints
osteoarthristis,Symptom_5,swelling_joints
arthritis,Symptom_5,painful_walking
arthritis,Symptom_5,painful_walking
arthritis,Symptom_5,painful_walking
arthritis,Symptom_5,painful_walking
arthritis,Symptom_5,painful_walking
(vertigo) paroymsal  positional vertigo,Symptom_5,loss_of_balance
(vertigo) paroymsal  positional vertigo,Symptom_5,loss_of_balance
(vertigo) paroymsal  positional vertigo,Symptom_5,unsteadiness
(vertigo) paroymsal  positional vertigo,Symptom_5,unsteadiness
(vertigo) paroymsal  positional vertigo,Symptom_5,unsteadiness
(vertigo) paroymsal  positional vertigo,Symptom_5,unsteadiness
(vertigo) paroymsal  positional vertigo,Symptom_5,unsteadiness
(vertigo) paroymsal  positional vertigo,Symptom_5,loss_of_balance
(vertigo) paroymsal  positional vertigo,Symptom_5,loss_of_balance
(vertigo) paroymsal  positional vertigo,Symptom_5,unsteadiness
psoriasis,Symptom_5,small_dents_in_nails
psoriasis,Symptom_5,small_dents_in_nails
psoriasis,Symptom_5,inflammatory_nails
psoriasis,Symptom_5,inflammatory_nails
psoriasis,Symptom_5,inflammatory_nails
psoriasis,Symptom_5,inflammatory_nails
psoriasis,Symptom_5,inflammatory_nails
psoriasis,Symptom_5,small_dents_in_nails
psoriasis,Symptom_5,small_dents_in_nails
psoriasis,Symptom_5,small_dents_in_nails
impetigo,Symptom_5,yellow_crust_ooze
impetigo,Symptom_5,yellow_crust_ooze
impetigo,Symptom_5,yellow_crust_ooze
gerd,Symptom_5,cough
gerd,Symptom_5,chest_pain
gerd,Symptom_5,chest_pain
gerd,Symptom_5,chest_pain
gerd,Symptom_5,chest_pain
gerd,Symptom_5,cough
gerd,Symptom_5,chest_pain
gerd,Symptom_5,chest_pain
gerd,Symptom_5,chest_pain
gerd,Symptom_5,chest_pain
chronic cholestasis,Symptom_5,loss_of_appetite
chronic cholestasis,Symptom_5,abdominal_pain
chronic cholestasis,Symptom_5,abdominal_pain
chronic cholestasis,Symptom_5,abdominal_pain
chronic cholestasis,Symptom_5,abdominal_pain
chronic cholestasis,Symptom_5,abdominal_pain
chronic cholestasis,Symptom_5,loss_of_appetite
chronic cholestasis,Symptom_5,loss_of_appetite
chronic cholestasis,Symptom_5,loss_of_appetite
chronic cholestasis,Symptom_5,loss_of_appetite
drug reaction,Symptom_5,spotting_ urination
peptic ulcer diseae,Symptom_5,internal_itching
peptic ulcer diseae,Symptom_5,internal_itching
peptic ulcer diseae,Symptom_5,internal_itching
peptic ulcer diseae,Symptom_5,internal_itching
peptic ulcer diseae,Symptom_5,internal_itching
peptic ulcer diseae,Symptom_5,internal_itching
peptic ulcer diseae,Symptom_5,internal_itching
peptic ulcer diseae,Symptom_5,passage_of_gases
peptic ulcer diseae,Symptom_5,passage_of_gases
peptic ulcer diseae,Symptom_5,passage_of_gases
diabetes,Symptom_5,irregular_sugar_level
diabetes,Symptom_5,irregular_sugar_level
diabetes,Symptom_5,blurred_and_distorted_vision
diabetes,Symptom_5,blurred_and_distorted_vision
diabetes,Symptom_5,blurred_and_distorted_vision
diabetes,Symptom_5,blurred_and_distorted_vision
diabetes,Symptom_5,blurred_and_distorted_vision
diabetes,Symptom_5,irregular_sugar_level
diabetes,Symptom_5,irregular_sugar_level
diabetes,Symptom_5,irregular_sugar_level
bronchial asthma,Symptom_5,family_history
bronchial asthma,Symptom_5,mucoid_sputum
bronchial asthma,Symptom_5,mucoid_sputum
bronchial asthma,Symptom_5,mucoid_sputum
bronchial asthma,Symptom_5,mucoid_sputum
bronchial asthma,Symptom_5,mucoid_sputum
bronchial asthma,Symptom_5,family_history
bronchial asthma,Symptom_5,family_history
bronchial asthma,Symptom_5,mucoid_sputum
bronchial asthma,Symptom_5,mucoid_sputum
hypertension,Symptom_5,lack_of_concentration
hypertension,Symptom_5,lack_of_concentration
migraine,Symptom_5,excessive_hunger
migraine,Symptom_5,stiff_neck
migraine,Symptom_5,stiff_neck
migraine,Symptom_5,stiff_neck
migraine,Symptom_5,stiff_neck
migraine,Symptom_5,stiff_neck
migraine,Symptom_5,excessive_hunger
migraine,Symptom_5,excessive_hunger
migraine,Symptom_5,excessive_hunger
migraine,Symptom_5,excessive_hunger
cervical spondylosis,Symptom_5,loss_of_balance
cervical spondylosis,Symptom_5,loss_of_balance
cervical spondylosis,Symptom_5,loss_of_balance
jaundice,Symptom_5,high_fever
jaundice,Symptom_5,high_fever
jaundice,Symptom_5,yellowish_skin
jaundice,Symptom_5,yellowish_skin
jaundice,Symptom_5,yellowish_skin
jaundice,Symptom_5,yellowish_skin
jaundice,Symptom_5,yellowish_skin
jaundice,Symptom_5,high_fever
jaundice,Symptom_5,high_fever
jaundice,Symptom_5,high_fever
malaria,Symptom_5,headache
malaria,Symptom_5,headache
malaria,Symptom_5,headache
malaria,Symptom_5,nausea
malaria,Symptom_5,nausea
malaria,Symptom_5,nausea
malaria,Symptom_5,nausea
malaria,Symptom_5,nausea
malaria,Symptom_5,headache
malaria,Symptom_5,headache
chicken pox,Symptom_5,high_fever
chicken pox,Symptom_5,headache
chicken pox,Symptom_5,headache
chicken pox,Symptom_5,headache
chicken pox,Symptom_5,headache
chicken pox,Symptom_5,headache
chicken pox,Symptom_5,high_fever
chicken pox,Symptom_5,high_fever
chicken pox,Symptom_5,high_fever
chicken pox,Symptom_5,high_fever
dengue,Symptom_5,fatigue
dengue,Symptom_5,fatigue
dengue,Symptom_5,fatigue
dengue,Symptom_5,fatigue
dengue,Symptom_5,high_fever
dengue,Symptom_5,high_fever
dengue,Symptom_5,high_fever
dengue,Symptom_5,high_fever
dengue,Symptom_5,high_fever
dengue,Symptom_5,fatigue
typhoid,Symptom_5,nausea
typhoid,Symptom_5,headache
typhoid,Symptom_5,headache
typhoid,Symptom_5,headache
typhoid,Symptom_5,headache
typhoid,Symptom_5,headache
typhoid,Symptom_5,headache
typhoid,Symptom_5,headache
typhoid,Symptom_5,headache
typhoid,Symptom_5,nausea
hepatitis a,Symptom_5,nausea
hepatitis a,Symptom_5,nausea
hepatitis a,Symptom_5,loss_of_appetite
hepatitis a,Symptom_5,loss_of_appetite
hepatitis a,Symptom_5,loss_of_appetite
hepatitis a,Symptom_5,loss_of_appetite
hepatitis a,Symptom_5,loss_of_appetite
hepatitis a,Symptom_5,nausea
hepatitis a,Symptom_5,nausea
hepatitis a,Symptom_5,nausea
hepatitis b,Symptom_5,dark_urine
hepatitis b,Symptom_5,dark_urine
hepatitis b,Symptom_5,loss_of_appetite
hepatitis b,Symptom_5,loss_of_appetite
hepatitis b,Symptom_5,loss_of_appetite
hepatitis b,Symptom_5,loss_of_appetite
hepatitis b,Symptom_5,loss_of_appetite
hepatitis b,Symptom_5,dark_urine
hepatitis b,Symptom_5,dark_urine
hepatitis b,Symptom_5,dark_urine
hepatitis c,Symptom_5,family_history
hepatitis c,Symptom_5,yellowing_of_eyes
hepatitis c,Symptom_5,family_history
hepatitis c,Symptom_5,family_history
hepatitis c,Symptom_5,family_history
hepatitis c,Symptom_5,family_history
hepatitis c,Symptom_5,family_history
hepatitis c,Symptom_5,yellowing_of_eyes
hepatitis c,Symptom_5,yellowing_of_eyes
hepatitis c,Symptom_5,yellowing_of_eyes
hepatitis d,Symptom_5,dark_urine
hepatitis d,Symptom_5,nausea
hepatitis d,Symptom_5,nausea
hepatitis d,Symptom_5,nausea
hepatitis d,Symptom_5,nausea
